chrom_left	start_left	end_left	chrom_right	start_right	end_right	pet counts between left and right anchors	p-value	FDR
chr15	74001173	74003839	chr15	74242349	74245156	3	6.50871e-10	8.10825e-07
chr15	74001181	74004094	chr15	74205046	74207547	5	4.21793e-17	1.09201e-13
chr15	74001207	74002895	chr15	74021574	74024389	3	6.89858e-10	8.56394e-07
chr15	74001226	74004103	chr15	74315885	74318643	5	3.59128e-15	7.97704e-12
chr15	74001241	74004107	chr15	75108478	75111334	3	1.04419e-06	8.91958e-06
chr15	74001342	74004089	chr15	74046735	74048589	2	3.98591e-07	8.91958e-06
chr15	74001346	74004075	chr15	74068347	74070141	5	3.16109e-19	9.4439e-16
chr15	74002550	74004069	chr15	74097856	74099446	2	8.805e-08	8.91958e-06
chr15	74011039	74012601	chr15	74031861	74034601	2	2.31057e-10	3.10686e-07
chr15	74231628	74234359	chr15	74242274	74243823	2	2.21322e-09	2.50895e-06
chr15	74301863	74303504	chr15	74316793	74318518	2	3.21036e-09	3.53604e-06
chr15	75061932	75064974	chr15	75108466	75111288	5	6.83325e-17	1.73853e-13
chr15	75062020	75063541	chr15	75078858	75081783	2	1.28836e-08	8.91958e-06
chr15	75080323	75084173	chr15	75108429	75111385	10	4.33512e-35	2.64393e-31
chr15	75108469	75111121	chr15	75138541	75141329	6	8.58442e-23	3.18683e-19
chr15	75109533	75111332	chr15	75134854	75136663	2	6.38012e-08	8.91958e-06
chr15	75109649	75111485	chr15	75228607	75231565	5	2.90141e-19	8.68632e-16
chr15	75660739	75663424	chr15	75673693	75675236	2	3.83547e-09	4.17799e-06
chr15	76350223	76353065	chr15	76399191	76402011	4	1.21609e-16	3.02901e-13
chr15	76730071	76731571	chr7	155584753	155586412	2	2.45922e-11	3.75363e-08
chr15	78427624	78429283	chr15	78440661	78443409	2	1.41013e-08	8.91958e-06
chr15	78555715	78558572	chr15	78566069	78567596	2	4.54797e-09	4.87354e-06
chr15	80959859	80962620	chr15	80970553	80973308	4	7.34003e-17	1.86192e-13
chr15	83587827	83589581	chr15	83619670	83621179	2	5.68072e-10	7.16035e-07
chr15	86420883	86423766	chr15	86465564	86468372	2	4.9373e-10	6.31087e-07
chr15	86548259	86549759	chr8	102374692	102376231	2	2.67542e-11	4.05895e-08
chr15	87405950	87408887	chr15	87433556	87435083	2	8.57752e-08	8.91958e-06
chr15	87407387	87408922	chr15	87423868	87425466	2	7.52472e-09	7.70741e-06
chr15	89649456	89652329	chr15	89673032	89674643	3	1.06878e-12	1.90118e-09
chr15	89650778	89653687	chr15	89992467	89995299	4	2.28705e-13	4.36081e-10
chr15	89657497	89659085	chr15	89681416	89684205	2	1.86589e-08	8.91958e-06
chr15	89663372	89666188	chr15	89681288	89684114	4	2.22628e-16	5.40638e-13
chr15	89671725	89673253	chr15	89681297	89684179	3	1.4793e-12	2.58193e-09
chr15	89681206	89684183	chr15	89699146	89702048	2	1.74552e-08	8.91958e-06
chr15	89681494	89684019	chr15	89984551	89986080	2	1.26097e-06	8.91958e-06
chr15	89927357	89929541	chr15	89993782	89995345	2	1.45987e-07	8.91958e-06
chr15	89927410	89930212	chr15	89984573	89986171	2	1.50924e-07	8.91958e-06
chr15	89940502	89943307	chr15	89983284	89986137	3	6.92205e-11	9.9769e-08
chr15	89983196	89986224	chr15	89992407	89995441	77	0	0
chr15	89983269	89986185	chr15	90369981	90373322	6	6.24127e-16	1.45682e-12
chr15	89983370	89986126	chr15	90037345	90040278	4	2.3121e-14	4.84814e-11
chr15	89992352	89993912	chr15	93187551	93189070	2	1.37631e-05	1.64939e-05
chr15	89992413	89995330	chr15	90370409	90373212	4	3.37332e-10	4.4435e-07
chr15	89992459	89995220	chr16	87822341	87825172	2	0.000277626	0.000281294
chr15	90305374	90308461	chr15	90369894	90372773	3	4.83069e-11	7.11634e-08
chr15	90308573	90311742	chr15	90369898	90372789	7	5.57964e-26	2.42079e-22
chr15	90324287	90327034	chr15	90369875	90373291	10	4.88674e-37	3.26486e-33
chr15	90359904	90362730	chr15	90369958	90372801	3	4.50185e-12	7.42057e-09
chr15	90369918	90373288	chr15	90379202	90382213	8	1.73204e-28	8.3548e-25
chr15	90370427	90372721	chr15	90387386	90388897	2	2.50834e-08	8.91958e-06
chr15	90371256	90372825	chr15	90401869	90403445	2	1.14355e-07	8.91958e-06
chr15	90379281	90380781	chr7	157922111	157923754	2	3.98958e-10	5.19911e-07
chr15	90448023	90450810	chr15	90540336	90543107	2	1.49214e-09	1.74288e-06
chr15	92730070	92731782	chr15	93187599	93189119	2	6.32862e-07	8.91958e-06
chr15	93156381	93158900	chr15	93187664	93190436	2	1.30281e-07	8.91958e-06
chr15	93173783	93176659	chr15	93187526	93190361	3	4.18132e-12	6.92162e-09
chr15	93186654	93190472	chr15	93287951	93290870	16	0	0
chr15	93187499	93189069	chr15	99291139	99292668	2	1.01023e-05	1.32063e-05
chr15	94571497	94574303	chr15	94620084	94622516	3	6.09833e-14	1.23506e-10
chr15	96325279	96328104	chr15	96437704	96439293	2	5.8225e-08	8.91958e-06
chr15	96436325	96438963	chr15	96645166	96646691	2	3.64624e-08	8.91958e-06
chr15	96436334	96440420	chr15	96453635	96456530	6	1.75074e-23	6.73963e-20
chr15	96453641	96456357	chr15	96645197	96648106	5	2.33152e-21	7.97574e-18
chr15	96543502	96546326	chr15	96880395	96884148	3	7.23392e-13	1.30805e-09
chr15	99220847	99222384	chr15	99292205	99294013	2	5.02942e-08	8.91958e-06
chr15	99270894	99272631	chr15	99292533	99294046	2	2.93739e-08	8.91958e-06
chr15	99291172	99295423	chr15	99305237	99308467	8	2.43296e-28	1.16444e-24
chr15	99291243	99292778	chr15	99301621	99303154	2	6.25129e-08	8.91958e-06
chr15	99291364	99294043	chr15	99321665	99324605	3	6.15086e-11	8.93779e-08
chr15	99991480	99995448	chr15	100103958	100106826	4	4.12898e-17	1.07028e-13
chr15	101706192	101709661	chr15	101787150	101790443	7	8.96627e-29	4.35481e-25
chr15	101742464	101744001	chr15	101787202	101790003	2	1.74789e-09	2.01569e-06
chr15	101774501	101776085	chr15	101787196	101790108	3	3.07476e-13	5.78526e-10
chr16	322372	325276	chr16	376065	378713	2	2.45077e-08	8.91958e-06
chr16	365447	368454	chr16	375815	378804	18	0	0
chr16	374409	377387	chr16	1337659	1339297	3	8.29092e-09	8.39354e-06
chr16	375828	377589	chr7	141501552	141503312	2	1.39547e-08	8.91958e-06
chr16	375902	377565	chr16	408464	410492	2	1.1017e-08	8.91958e-06
chr16	636841	639765	chr16	700533	702261	2	3.75744e-08	8.91958e-06
chr16	691666	694288	chr16	700352	703283	4	4.67748e-18	1.29585e-14
chr16	802231	805138	chr16	1336478	1339341	5	1.19666e-14	2.57628e-11
chr16	802247	805137	chr16	1150319	1151913	2	1.95893e-08	8.91958e-06
chr16	803587	805111	chr16	1240889	1242439	2	4.34394e-07	8.91958e-06
chr16	1239457	1242338	chr16	1336360	1339280	5	1.93603e-16	4.73928e-13
chr16	1336885	1339291	chr16	1427579	1430462	5	1.84759e-17	4.89922e-14
chr16	1337732	1339240	chr16	1436440	1439326	2	9.65842e-09	8.91958e-06
chr16	1428928	1430491	chr16	1463508	1465286	2	8.97266e-09	8.91958e-06
chr16	1622052	1624909	chr16	1679447	1682381	2	6.16147e-10	7.723e-07
chr16	2378330	2381305	chr16	2388432	2391307	6	4.75257e-24	1.8839e-20
chr16	2378492	2381240	chr16	2419623	2421164	2	1.55159e-08	8.91958e-06
chr16	2768104	2770992	chr16	2793515	2796661	3	4.3663e-12	7.20827e-09
chr16	2793457	2796271	chr16	2961085	2962591	2	2.42419e-08	8.91958e-06
chr16	2793480	2795000	chr16	2906714	2908332	2	2.64856e-09	2.95924e-06
chr16	4162119	4165052	chr16	4200917	4203994	10	2.69459e-35	1.65999e-31
chr16	4163442	4165029	chr16	4417734	4421560	3	4.30494e-10	5.57435e-07
chr16	4191033	4194340	chr16	4201034	4203980	8	7.59675e-32	4.07437e-28
chr16	4200834	4203953	chr16	4225543	4227059	3	5.92194e-12	9.6129e-09
chr16	4200882	4204030	chr16	4417732	4421678	16	0	1.4013e-45
chr16	4201106	4204073	chr16	4233389	4234893	2	1.8061e-08	8.91958e-06
chr16	4219896	4222634	chr16	4417745	4421732	3	1.37525e-11	2.15062e-08
chr16	4388995	4390514	chr16	4419136	4420714	3	1.38875e-12	2.43484e-09
chr16	4417687	4421848	chr16	4429289	4432115	4	8.31229e-16	1.92236e-12
chr16	4417736	4421720	chr16	4665110	4668099	11	3.61854e-33	2.02733e-29
chr16	4665164	4666689	chr16	4733578	4735909	2	3.10984e-08	8.91958e-06
chr16	8771794	8774549	chr16	8879009	8881803	2	6.71698e-08	8.91958e-06
chr16	8771801	8774743	chr16	9140222	9143016	3	1.89317e-10	2.58469e-07
chr16	9140255	9141841	chr16	23158652	23161390	2	5.64361e-06	9.83304e-06
chr16	11220611	11222149	chr16	11256745	11258505	2	6.2847e-10	7.8521e-07
chr16	11256831	11258396	chr16	11277028	11278661	3	3.49632e-14	7.21783e-11
chr16	11265147	11266883	chr16	11275590	11278820	3	3.81974e-14	7.8627e-11
chr16	11275649	11277176	chr16	11457067	11458584	2	1.89073e-08	8.91958e-06
chr16	11550864	11552384	chr16	85339762	85341347	3	3.15382e-11	4.73428e-08
chr16	15080994	15084009	chr16	15090675	15092252	6	6.26777e-27	2.81964e-23
chr16	15082122	15083744	chr16	15581919	15584816	3	1.27063e-11	1.99141e-08
chr16	15580416	15584897	chr16	16193927	16197112	9	3.55006e-33	1.9942e-29
chr16	16114567	16117281	chr16	16194225	16195760	2	8.9625e-10	1.09541e-06
chr16	16193998	16196738	chr16	16220109	16223123	5	8.71557e-21	2.86881e-17
chr16	16954227	16957934	chr16	17066409	17069300	6	1.45978e-25	6.21836e-22
chr16	17008364	17012672	chr16	17066423	17069595	3	1.22394e-12	2.16455e-09
chr16	17388089	17389873	chr16	17552210	17554084	2	4.58182e-08	8.91958e-06
chr16	17388113	17390513	chr16	17398033	17399617	2	4.8571e-09	5.18269e-06
chr16	19909419	19912138	chr16	19998127	20000805	2	1.45655e-08	8.91958e-06
chr16	19997756	20001035	chr16	20024171	20027017	5	3.58607e-19	1.0706e-15
chr16	19997882	19999774	chr16	20030309	20033088	2	5.19245e-09	5.50201e-06
chr16	19999184	20000794	chr16	20310420	20313136	2	1.11973e-08	8.91958e-06
chr16	20024166	20026863	chr16	27908057	27909568	2	2.2202e-06	8.91958e-06
chr16	20117482	20118999	chr16	20126295	20129123	2	2.52947e-10	3.38839e-07
chr16	20685174	20686736	chr16	20729196	20732054	2	1.74713e-08	8.91958e-06
chr16	23040881	23042517	chr16	23147967	23149532	2	7.27815e-08	8.91958e-06
chr16	23086395	23089299	chr16	23147997	23150840	2	3.25348e-06	8.91958e-06
chr16	23089651	23092706	chr16	23147802	23150999	56	0	0
chr16	23089687	23092684	chr16	23158577	23161536	8	7.16355e-24	2.81349e-20
chr16	23147879	23151228	chr16	23158510	23162890	86	0	0
chr16	23147885	23150909	chr16	23550249	23553276	12	2.255e-34	1.33339e-30
chr16	23147899	23149489	chr16	23391358	23394500	6	7.75714e-18	2.10666e-14
chr16	23147918	23149609	chr16	23277621	23280441	3	7.2285e-11	1.0394e-07
chr16	23147924	23150817	chr16	23384940	23387850	2	3.11285e-05	3.37793e-05
chr16	23147943	23150861	chr16	23163004	23165961	6	2.29504e-19	6.91458e-16
chr16	23147957	23150849	chr20	47314338	47316383	2	0.000329616	0.000333365
chr16	23148113	23150781	chr16	27909012	27910793	2	0.000213025	0.000216557
chr16	23149326	23150858	chr16	23372757	23375513	2	1.08372e-06	8.91958e-06
chr16	23158583	23161467	chr16	23550237	23553238	7	2.56286e-21	8.73911e-18
chr16	23374003	23375582	chr16	23384895	23387823	3	3.0167e-12	5.08043e-09
chr16	23374032	23375627	chr16	23391310	23392943	3	3.68365e-13	6.85238e-10
chr16	23384982	23387858	chr16	23550216	23553173	3	9.90303e-10	1.20142e-06
chr16	23511405	23514359	chr16	23550293	23553196	4	6.69602e-16	1.5587e-12
chr16	23550270	23551918	chr16	27908012	27910850	2	9.59614e-06	1.27361e-05
chr16	27879009	27880535	chr16	27908146	27910781	2	6.08979e-08	8.91958e-06
chr16	29270734	29272582	chr16	29320912	29323876	3	2.44828e-12	4.15924e-09
chr16	29300857	29303803	chr16	29320757	29323594	6	2.73497e-23	1.04251e-19
chr16	29322097	29323894	chr16	88049372	88050900	4	2.67248e-16	6.44596e-13
chr16	33954901	33959403	chrY	10020945	10024273	13	1.74229e-39	1.25119e-35
chr16	33954972	33958782	chr2	133024802	133027709	9	6.06498e-27	2.73417e-23
chr16	33963362	33965645	chr2	133011953	133014236	3	3.61039e-11	5.38368e-08
chr16	34798028	34799683	chr16	34874753	34877623	3	6.50889e-14	1.31508e-10
chr16	34814137	34817427	chr16	34874759	34877664	4	2.57111e-17	6.7673e-14
chr16	46412428	46413948	chr16	46434017	46435528	2	4.42655e-10	5.71621e-07
chr16	53078147	53081030	chr16	53132158	53134993	5	5.00677e-20	1.57516e-16
chr16	53078171	53081100	chr16	53087240	53088809	2	1.48182e-09	1.73225e-06
chr16	53087287	53090212	chr16	53131983	53134952	5	1.54672e-21	5.36631e-18
chr16	53765115	53767990	chr16	56403462	56406424	3	3.17661e-10	4.19991e-07
chr16	53765117	53767953	chr16	54118015	54120887	5	1.21506e-18	3.50733e-15
chr16	53765130	53767958	chr16	54128600	54130233	4	7.20065e-15	1.57082e-11
chr16	53766378	53767896	chr16	53808284	53811089	2	1.8765e-08	8.91958e-06
chr16	53808165	53811146	chr16	54128660	54130294	2	8.19429e-09	8.30359e-06
chr16	54117640	54119732	chr16	54456736	54460645	3	5.31722e-11	7.76608e-08
chr16	54118023	54121042	chr16	54127351	54131618	5	4.58465e-19	1.3564e-15
chr16	54118110	54120682	chr16	54210396	54211929	2	1.10826e-08	8.91958e-06
chr16	54128629	54130303	chr16	54210349	54211922	4	2.77327e-17	7.27697e-14
chr16	54456765	54458594	chr16	54541962	54543712	2	8.9625e-10	1.09541e-06
chr16	56402862	56404758	chr16	56902205	56905153	2	5.88645e-09	6.16546e-06
chr16	56662039	56665428	chr16	56672639	56675234	5	5.43324e-23	2.03649e-19
chr16	56672385	56674273	chr16	56681740	56684697	2	5.33292e-10	6.77598e-07
chr16	58416799	58419652	chr16	58503904	58506846	4	7.61282e-19	2.22455e-15
chr16	66310710	66313518	chr16	66327902	66330750	6	9.50681e-28	4.45027e-24
chr16	67451304	67453895	chr16	67461505	67463479	2	1.45931e-10	2.01621e-07
chr16	67992962	67995684	chr16	68035472	68038173	3	1.36754e-12	2.40259e-09
chr16	68035512	68038100	chr16	68048031	68049592	2	1.55267e-09	1.80667e-06
chr16	68038438	68039999	chr16	68048017	68049574	2	3.29154e-10	4.34113e-07
chr16	68039830	68041363	chr16	68097630	68100305	2	7.75857e-10	9.56479e-07
chr16	68270672	68273330	chr16	68360622	68362325	3	4.33725e-13	8.01931e-10
chr16	68294216	68297126	chr16	68361060	68363675	4	3.55998e-18	9.93999e-15
chr16	68431395	68434276	chr16	68458887	68461706	3	1.90263e-14	4.01915e-11
chr16	68450462	68451966	chr16	68458819	68461709	2	5.3913e-10	6.82982e-07
chr16	68741855	68743418	chr16	68778385	68781170	2	4.37141e-09	4.70323e-06
chr16	70169285	70172145	chr16	72963448	72964968	2	1.0784e-06	8.91958e-06
chr16	70169309	70172136	chr16	72947288	72948878	2	2.12957e-06	8.91958e-06
chr16	70424064	70426303	chr16	70455344	70457719	2	6.82221e-10	8.48146e-07
chr16	72868818	72871722	chr16	72968665	72971446	2	2.00553e-08	8.91958e-06
chr16	72881448	72884376	chr16	72962079	72964857	2	3.10846e-07	8.91958e-06
chr16	72881642	72884512	chr16	72968779	72971567	2	1.1284e-07	8.91958e-06
chr16	72941150	72942672	chr16	72963401	72964956	2	2.51753e-09	2.8254e-06
chr16	72945709	72947515	chr16	73048311	73049962	2	1.32902e-07	8.91958e-06
chr16	72945902	72948917	chr16	72962023	72964967	23	0	0
chr16	72945996	72948953	chr16	72968609	72971740	14	0	0
chr16	72946016	72948886	chr16	73088092	73090868	3	6.39223e-11	9.26959e-08
chr16	72946032	72948866	chr16	72978835	72980412	3	1.39582e-10	1.93538e-07
chr16	72946198	72948932	chr16	72985577	72988415	2	1.43252e-07	8.91958e-06
chr16	72962060	72965000	chr16	72978827	72980418	6	1.5285e-21	5.30956e-18
chr16	72962064	72964982	chr16	73079753	73082569	2	1.95336e-07	8.91958e-06
chr16	72962067	72964992	chr16	73048471	73051265	6	4.6972e-21	1.57775e-17
chr16	72968511	72971614	chr16	72977467	72980430	6	2.84892e-22	1.0316e-18
chr16	73048268	73051067	chr16	73077812	73079366	2	7.88301e-09	8.03009e-06
chr16	79018531	79021496	chr16	79070260	79073150	10	3.9725e-37	2.65821e-33
chr16	79070205	79071799	chr16	79237207	79240076	4	1.17201e-13	2.30153e-10
chr16	79070219	79073383	chr16	79204331	79207382	19	0	0
chr16	79070263	79073123	chr16	80056638	80059489	4	5.50051e-12	8.96288e-09
chr16	79070355	79073124	chr16	79082681	79085628	6	6.12804e-21	2.0423e-17
chr16	79071364	79072874	chr16	80654306	80655850	2	5.77072e-07	8.91958e-06
chr16	79204418	79207331	chr16	79237087	79240060	4	9.28803e-15	2.01486e-11
chr16	79367670	79369292	chr3	62403960	62405460	2	4.4266e-11	6.5459e-08
chr16	79666242	79667830	chr16	80117596	80120353	2	2.71991e-09	3.03101e-06
chr16	80056651	80059518	chr16	80117488	80120366	5	1.26133e-18	3.63352e-15
chr16	80117484	80120338	chr16	80498839	80501773	2	1.25109e-08	8.91958e-06
chr16	80654167	80657068	chr16	80871542	80873135	2	1.45183e-08	8.91958e-06
chr16	81765249	81768036	chr16	81871172	81873961	3	4.82295e-14	9.84701e-11
chr16	81971421	81974396	chr16	82116292	82119076	5	2.17131e-18	6.15931e-15
chr16	82092387	82095131	chr16	82116369	82119164	3	2.61148e-11	3.96901e-08
chr16	82103751	82106655	chr16	82169497	82172564	4	7.7117e-16	1.78928e-12
chr16	82103757	82106690	chr16	82116301	82119203	5	1.3085e-18	3.76433e-15
chr16	82116212	82119187	chr16	82168847	82173094	17	0	0
chr16	82116219	82119195	chr16	82137911	82140841	3	1.12393e-11	1.77254e-08
chr16	82116260	82119221	chr16	82184963	82187837	6	7.28394e-22	2.57635e-18
chr16	83944830	83947719	chr16	83979223	83982073	6	7.18975e-21	2.38682e-17
chr16	83959454	83963465	chr16	83979136	83982134	12	4.76441e-44	3.91435e-40
chr16	83959532	83962850	chr16	83975086	83976955	3	4.27545e-12	7.07196e-09
chr16	83979153	83982101	chr16	84493287	84496131	6	7.13342e-18	1.94346e-14
chr16	83979283	83982097	chr17	44048038	44049558	3	3.00294e-11	4.5221e-08
chr16	83979303	83981500	chr16	84208144	84210987	2	4.86826e-07	8.91958e-06
chr16	84132022	84133542	chr6	49385812	49387440	2	3.40508e-11	5.08997e-08
chr16	84493334	84496134	chr16	85553486	85555921	2	2.08963e-06	8.91958e-06
chr16	84822124	84824905	chr16	85338498	85341381	2	1.26752e-05	1.54496e-05
chr16	84987753	84989342	chr16	85338443	85339969	2	2.35889e-07	8.91958e-06
chr16	85177613	85182477	chr16	85338565	85341401	8	4.93686e-22	1.76372e-18
chr16	85179660	85182490	chr16	85321322	85324221	5	2.13492e-14	4.49206e-11
chr16	85179681	85181229	chr16	85499679	85501255	2	5.23873e-06	9.58509e-06
chr16	85282046	85283584	chr16	85321305	85324181	2	9.71776e-07	8.91958e-06
chr16	85308803	85310347	chr16	85321245	85324071	2	4.6527e-07	8.91958e-06
chr16	85319747	85325489	chr16	85338349	85341459	163	0	0
chr16	85320490	85324177	chr16	85354258	85357249	8	1.55307e-22	5.70108e-19
chr16	85320530	85324189	chr16	85498292	85501290	29	0	0
chr16	85320571	85324186	chr16	85553279	85556103	5	1.1166e-12	1.98294e-09
chr16	85320598	85324206	chr16	85344201	85347171	11	4.5894e-30	2.33807e-26
chr16	85320722	85322863	chr3	150453855	150455446	2	0.00099397	0.00099829
chr16	85321359	85323468	chr16	85785667	85788506	3	1.2756e-08	8.91958e-06
chr16	85321435	85323558	chr16	85507589	85509867	2	4.15686e-05	4.43508e-05
chr16	85338415	85341432	chr16	85553303	85556222	4	1.13807e-09	1.36117e-06
chr16	85338424	85341486	chr16	85498277	85501283	66	0	0
chr16	85338461	85341436	chr16	85354286	85357251	16	0	1.27518e-43
chr16	85338484	85341315	chr16	85506306	85510543	4	1.57283e-09	1.82913e-06
chr16	85338518	85341211	chr16	85491286	85492813	2	8.47046e-06	1.17204e-05
chr16	85338522	85341345	chr16	85778716	85781569	3	1.59209e-08	8.91958e-06
chr16	85338539	85341372	chr16	85382568	85384106	2	2.1722e-06	8.91958e-06
chr16	85338588	85341319	chr20	30627283	30630148	2	0.000779125	0.000783313
chr16	85339772	85341381	chr16	86003072	86004585	2	2.8947e-06	8.91958e-06
chr16	85339774	85341403	chr16	85350968	85353894	4	1.57876e-12	2.74768e-09
chr16	85339776	85341407	chr16	85524324	85527164	3	8.56991e-08	8.91958e-06
chr16	85344218	85347011	chr16	85498296	85501281	4	6.48748e-10	8.08415e-07
chr16	85351103	85353832	chr16	85498318	85500104	2	2.76645e-06	8.91958e-06
chr16	85354251	85357163	chr16	85498276	85501217	5	1.83766e-13	3.54191e-10
chr16	85480493	85482301	chr16	85498284	85501149	2	5.93262e-07	8.91958e-06
chr16	85498217	85501282	chr16	85553275	85556417	25	0	0
chr16	85498258	85501255	chr16	85523943	85527183	16	0	1.54143e-44
chr16	85498294	85501170	chr20	52739212	52741974	2	0.0333705	0.0333729
chr16	85498320	85499935	chr16	87822273	87823798	3	6.24997e-06	1.0229e-05
chr16	85498376	85500254	chr4	169527955	169529475	3	2.90551e-10	3.86423e-07
chr16	85498377	85499902	chr16	87032491	87035317	2	1.99547e-05	2.24781e-05
chr16	85498378	85501234	chr16	85586578	85589240	2	6.53769e-06	1.02732e-05
chr16	85498387	85501161	chr16	85579282	85582159	2	1.75605e-06	8.91958e-06
chr16	85498392	85501250	chr16	85602837	85605283	2	6.53769e-06	1.02732e-05
chr16	85499665	85501178	chr16	85647738	85650190	2	5.45921e-07	8.91958e-06
chr16	85507537	85510435	chr16	85553263	85556127	5	8.67531e-17	2.18248e-13
